# 
#     *****************************************************************************
#     ***         MC-GPU, version 1.3 (http://code.google.com/p/mcgpu/)         ***
#     ***                                                                       ***
#     ***                     Andreu Badal (Andreu.Badal-Soler@fda.hhs.gov)     ***
#     *****************************************************************************
# 
#  *** SIMULATION IN THE GPU USING CUDA ***
#
#  Image created counting the energy arriving at each pixel: ideal energy integrating detector.
#  Pixel value units: eV/cm^2 per history (energy fluence).
#  Focal spot position = (15.00000000,-45.00000000,15.00000000), cone beam direction = (0.00000000,1.00000000,0.00000000)
#  Pixel size:  0.300000 x 0.300000 = 0.090000 cm^2
#  Number of pixels in X and Z:  300  300
#  (X rows given first, a blank line separates the different Z values)
# 
#  [NON-SCATTERED] [COMPTON] [RAYLEIGH] [MULTIPLE-SCATTING]
# ==========================================================
11.49926350 0.47792893 0.10999296 0.26140912
11.80924365 0.43934273 0.07999488 0.27777983
12.63919049 0.33194749 0.04999680 0.27304383
13.11915975 0.31502717 0.10999296 0.24399120
13.24915142 0.37802583 0.05999616 0.28990000
13.98910403 0.25346646 0.04999680 0.26478289
14.44907457 0.50626673 0.08999424 0.24799945
14.57906624 0.37150514 0.08999424 0.30482206
15.77898939 0.42807302 0.02999808 0.15056175
15.33901757 0.28198785 0.02999808 0.34309351
15.33901757 0.39062045 0.10999296 0.22858457
14.82905023 0.25144532 0.03999744 0.20494462
15.11903166 0.34229240 0.08999424 0.14814453
15.57900220 0.36996648 0.04999680 0.19853039
14.65906112 0.34072821 0.09999360 0.20809535
15.42901181 0.29010464 0.05999616 0.22775273
14.56906688 0.26242147 0.05999616 0.21582189
13.83911364 0.35652460 0.05999616 0.22614425
14.96904127 0.40970985 0.04999680 0.27897146
14.72905664 0.26337705 0.04999680 0.12039245
14.84904895 0.41735992 0.02999808 0.24119480
14.67905984 0.34185007 0.04999680 0.24294708
14.67905984 0.33230164 0.00999936 0.20720159
14.19909058 0.27286443 0.02999808 0.22007774
13.88911043 0.21343910 0.02999808 0.22254271
0.00000000 0.33888733 0.04999680 0.20311003
0.00000000 0.32941413 0.03999744 0.32520894
0.00000000 0.25339130 0.05999616 0.19102258
0.00000000 0.32003617 0.03999744 0.16006297
0.00000000 0.28015305 0.00000000 0.16542616
0.00000000 0.28157729 0.03999744 0.16203219
0.00000000 0.35050471 0.00000000 0.22373603
0.00000000 0.24102655 0.02999808 0.19403527
0.00000000 0.25181915 0.02999808 0.25961777
0.00000000 0.27134318 0.00000000 0.20122281
0.00000000 0.23175682 0.04999680 0.23407198
0.00000000 0.21290516 0.03999744 0.13712696
0.00000000 0.15422529 0.01999872 0.18405710
0.00000000 0.18373209 0.03999744 0.19725372
0.00000000 0.31942296 0.02999808 0.15252873
0.00000000 0.33888646 0.02999808 0.13740696
0.00000000 0.14500977 0.01999872 0.18078977
0.00000000 0.33944866 0.02999808 0.21051698
0.00000000 0.22466521 0.00999936 0.22299552
0.00000000 0.25072087 0.01999872 0.12914346
0.00000000 0.27048395 0.01999872 0.16239318
0.00000000 0.25922478 0.01999872 0.17442980

0.00000000 0.18058173 0.00000000 0.14643435
0.00000000 0.22196974 0.01999872 0.20256474
0.00000000 0.18299555 0.00999936 0.18057948
0.00000000 0.15369923 0.01999872 0.13330949
0.00000000 0.18152211 0.00999936 0.17219232
0.00000000 0.24126015 0.02999808 0.22390316
0.00000000 0.18315658 0.00999936 0.21291898
0.00000000 0.25142783 0.02999808 0.27020890
0.00000000 0.19306378 0.00999936 0.17471424
0.00000000 0.19148335 0.00999936 0.18965312
0.00000000 0.25794697 0.03999744 0.13366669
0.00000000 0.26872495 0.00999936 0.16146081
0.00000000 0.21303369 0.02999808 0.18354850
0.00000000 0.25858199 0.03999744 0.25294191
0.00000000 0.14634126 0.00999936 0.21902426
0.00000000 0.14501199 0.01999872 0.17927304
0.00000000 0.14617301 0.02999808 0.17883553
0.00000000 0.29105942 0.02999808 0.27686990
0.00000000 0.22139865 0.02999808 0.15988840
0.00000000 0.24273364 0.00999936 0.23974188
0.00000000 0.25189227 0.05999616 0.18002300
0.00000000 0.25194925 0.05999616 0.21586866
13.62912709 0.15347847 0.00000000 0.18328029
14.85904831 0.22121646 0.01999872 0.22425185
14.55906753 0.14439545 0.01999872 0.24977262
14.77905344 0.26032464 0.01999872 0.24919892
14.87904703 0.30821906 0.03999744 0.33767661
14.32908226 0.27026286 0.06999552 0.17597920
15.20902590 0.34640994 0.04999680 0.16035256
14.95904191 0.20353710 0.01999872 0.25232025
14.69905856 0.24205153 0.03999744 0.31164265
14.67905984 0.17218545 0.00999936 0.22893651
14.76905408 0.27041134 0.01999872 0.22023018
15.53900476 0.21233198 0.12999167 0.15798044
15.56900284 0.26003292 0.03999744 0.31253840
15.93897915 0.25927649 0.03999744 0.29722886
15.19902654 0.21288305 0.06999552 0.24263444
14.80905151 0.19072515 0.09999360 0.23149377
15.83898555 0.25256388 0.04999680 0.30727673
13.87911108 0.24458770 0.03999744 0.28112650
11.93923532 0.27129796 0.07999488 0.24320981
11.46926542 0.37875185 0.02999808 0.28040333
10.36933587 0.27032248 0.08999424 0.30290800
9.20941016 0.34369964 0.06999552 0.20267208
7.68950750 0.17460086 0.05999616 0.25389655
7.11954401 0.27953524 0.10999296 0.25986568
5.91962086 0.21300264 0.04999680 0.37689161
5.07967466 0.27966292 0.04999680 0.33219830
4.48971244 0.36871254 0.09999360 0.25560458
4.10973678 0.31891190 0.07999488 0.30581184
3.66976496 0.21407495 0.11999231 0.33740043
2.93981171 0.31846543 0.06999552 0.26772489
2.89981427 0.28001470 0.09999360 0.25015210
2.10986487 0.18328746 0.07999488 0.26396167
2.03986935 0.36899306 0.06999552 0.25335247
1.96987383 0.36866154 0.09999360 0.30384087
1.37991162 0.24173501 0.04999680 0.26906552
1.25991931 0.29798592 0.09999360 0.34911812
1.27991802 0.32003780 0.10999296 0.23746965
0.99993596 0.37594812 0.08999424 0.29195076
0.96993788 0.32867892 0.05999616 0.30218712
1.02993404 0.36812072 0.08999424 0.26841091
0.91994108 0.41697741 0.10999296 0.37280808
1.08993019 0.32908036 0.08999424 0.37789940
0.93993980 0.27163128 0.07999488 0.35759898
0.87994364 0.34069019 0.08999424 0.21358914
0.98993660 0.39877979 0.08999424 0.28495212
1.19992315 0.35051881 0.03999744 0.40334523
0.93993980 0.32916016 0.06999552 0.42236478
0.89994236 0.29112407 0.06999552 0.28505575
0.96993788 0.33186048 0.06999552 0.34035843
1.02993404 0.31071503 0.05999616 0.27657398
1.02993404 0.24328431 0.07999488 0.28509878
1.15992571 0.33090444 0.01999872 0.25487584
1.04993275 0.41840693 0.08999424 0.26959300
1.08993019 0.38865195 0.06999552 0.43181522
1.02993404 0.34802320 0.08999424 0.29294980
1.05993211 0.53474890 0.09999360 0.25583651
0.96993788 0.36012697 0.07999488 0.31569541
1.06993147 0.34822425 0.06999552 0.32009609
1.03993339 0.36743217 0.09999360 0.44930680
1.14992635 0.38970621 0.12999167 0.41461134
0.96993788 0.42074429 0.02999808 0.37364362
1.05993211 0.38064191 0.09999360 0.32890924
0.93993980 0.49804036 0.03999744 0.33518868
1.05993211 0.34013649 0.06999552 0.41772101
1.21992187 0.44965499 0.14999039 0.39412847
0.98993660 0.58267259 0.07999488 0.41266144
0.95993852 0.48878791 0.09999360 0.31209184
0.96993788 0.48431574 0.05999616 0.31074623
1.10992891 0.47810148 0.09999360 0.41090892
1.27991802 0.38883223 0.09999360 0.39215041
0.95993852 0.43648137 0.12999167 0.33495288
1.09992955 0.41786449 0.10999296 0.44459590
1.17992443 0.44591020 0.10999296 0.45207670
1.02993404 0.38801437 0.07999488 0.44707336
1.16992507 0.33256988 0.09999360 0.38992827
1.00993532 0.37043267 0.10999296 0.40311571
0.91994108 0.44099092 0.14999039 0.41708703
1.27991802 0.35862969 0.07999488 0.34768153
0.97993724 0.43802047 0.06999552 0.44337445
1.07993083 0.46807549 0.08999424 0.31363912
1.12992763 0.47814650 0.09999360 0.32156266
0.96993788 0.49799843 0.09999360 0.49571366
1.09992955 0.30392646 0.09999360 0.49177458
1.23992059 0.49869567 0.06999552 0.42900218
1.15992571 0.37953319 0.07999488 0.35210695
1.04993275 0.49753570 0.10999296 0.39132829
1.10992891 0.44714885 0.05999616 0.36968034
1.20992251 0.44023179 0.10999296 0.38616780
1.20992251 0.55350110 0.15998975 0.39546631
0.97993724 0.51856200 0.09999360 0.46507712
1.16992507 0.44919434 0.12999167 0.35758994
1.33991418 0.52807657 0.09999360 0.50907413
1.36991226 0.51843943 0.10999296 0.37468776
1.56989945 0.56880709 0.13999103 0.43485529
1.69989113 0.54715180 0.09999360 0.43324068
2.09986551 0.52760840 0.07999488 0.40918707
2.46984181 0.44726799 0.15998975 0.37574182
2.81981940 0.52833199 0.15998975 0.46511938
3.02980595 0.52779934 0.14999039 0.47493520
2.98980851 0.40173439 0.10999296 0.34461188
3.03980531 0.58687735 0.14999039 0.39570876
2.64983028 0.50193011 0.14999039 0.46458604
2.89981427 0.45913075 0.13999103 0.54841239
3.12979954 0.53878985 0.21998591 0.37378359
3.05980403 0.54006449 0.07999488 0.50740950
3.12979954 0.36170760 0.15998975 0.41887443
3.23979250 0.48776369 0.23998463 0.40357070
3.05980403 0.43871313 0.17998847 0.40946782
3.19979506 0.39179641 0.12999167 0.33526494
3.23979250 0.64694202 0.17998847 0.43879135
2.94981107 0.51799683 0.10999296 0.40327280
2.66982900 0.47116808 0.16998911 0.44730400
2.71982580 0.70553545 0.12999167 0.47736279
2.78982132 0.53881767 0.08999424 0.43491569
2.98980851 0.47121727 0.19998719 0.52583733
3.17979634 0.66554118 0.17998847 0.46107667
2.96980979 0.57931947 0.24998399 0.37688744
3.07980275 0.56812720 0.11999231 0.39003335
3.22979314 0.55847917 0.22998527 0.45543501
2.73982452 0.70918667 0.08999424 0.48121981
2.75982324 0.60120119 0.11999231 0.42484368
3.14979826 0.49096834 0.13999103 0.40768105
3.21979378 0.43008894 0.16998911 0.47797551
2.68982772 0.48998822 0.26998271 0.39191521
3.09980146 0.67619369 0.09999360 0.31613509
2.83981812 0.50892128 0.16998911 0.41179423
3.05980403 0.53052532 0.13999103 0.42131006
3.01980659 0.57732454 0.13999103 0.45982932
3.18979570 0.56835167 0.13999103 0.49702138
2.84981748 0.63551740 0.14999039 0.41606219
2.82981876 0.48021134 0.09999360 0.40501732
3.04980467 0.56852201 0.09999360 0.39444972
3.25979122 0.64657386 0.05999616 0.46542765
2.97980915 0.50201136 0.15998975 0.39213440
3.01980659 0.59941111 0.15998975 0.35733816
3.09980146 0.55776571 0.20998655 0.32702759
3.41978097 0.55897015 0.14999039 0.38246603
2.87981555 0.54954501 0.18998783 0.33670016
3.04980467 0.43124928 0.08999424 0.42335853
2.87981555 0.46026011 0.17998847 0.43023189
2.79982068 0.60761833 0.14999039 0.37023977
2.87981555 0.54146101 0.20998655 0.46447596
2.85981684 0.55151733 0.12999167 0.43280102
2.88981491 0.44083609 0.19998719 0.48086472
3.23979250 0.64501812 0.17998847 0.41075374
3.11980018 0.53965026 0.15998975 0.48645112
2.67982836 0.67696126 0.20998655 0.43812236
3.03980531 0.65763526 0.11999231 0.37516353
2.97980915 0.40234609 0.21998591 0.45716188
3.01980659 0.44109365 0.15998975 0.47282643
3.16979698 0.49727797 0.14999039 0.34901600
2.89981427 0.59847088 0.19998719 0.39379593
2.77982196 0.59993851 0.13999103 0.40807649
2.77982196 0.52022757 0.18998783 0.32712748
2.67982836 0.49748000 0.13999103 0.42221733
2.83981812 0.65604831 0.14999039 0.56310321
2.86981619 0.72574018 0.17998847 0.33240346
3.05980403 0.52032541 0.13999103 0.42095555
3.04980467 0.52934866 0.13999103 0.28705647
3.48977649 0.51891925 0.17998847 0.54101582
4.26972653 0.57000318 0.17998847 0.32855464
4.67970028 0.57873372 0.16998911 0.38313008
5.35965673 0.42234405 0.19998719 0.40204908
5.78962919 0.63787811 0.16998911 0.52557428
6.09960933 0.58881772 0.23998463 0.39978310
6.45958628 0.60707579 0.13999103 0.46669778
6.69957091 0.41222334 0.19998719 0.31226683
7.07954657 0.43139319 0.30998015 0.42131857
7.23953632 0.49826015 0.22998527 0.40490224
7.86949598 0.46923248 0.20998655 0.41344011
6.76956642 0.47035180 0.17998847 0.43363134
6.83956194 0.52959885 0.16998911 0.40543971
7.03954913 0.57855462 0.13999103 0.44027614
7.12954337 0.58622345 0.14999039 0.29333027
7.00955105 0.55003593 0.19998719 0.46056672
6.76956642 0.41201402 0.22998527 0.37827879
6.48958436 0.51137822 0.21998591 0.39209649
6.96955362 0.47032139 0.15998975 0.49797070
6.61957603 0.50990788 0.09999360 0.49945172
7.10954465 0.57696862 0.13999103 0.32853231
7.26953440 0.41991888 0.20998655 0.40273978
7.06954721 0.49909244 0.24998399 0.41812080
7.22953696 0.50959284 0.16998911 0.41779669
6.83956194 0.48720429 0.16998911 0.31731060
6.85956066 0.58632742 0.13999103 0.40099865
6.63957475 0.55634853 0.19998719 0.38651555
6.48958436 0.56834025 0.17998847 0.40212395
6.79956450 0.42305006 0.20998655 0.31391227
6.75956707 0.47796598 0.15998975 0.32876845
6.84956130 0.54073274 0.15998975 0.29274780
6.31959524 0.55885454 0.25998335 0.29437662
6.50958308 0.43959253 0.15998975 0.34259949
6.39959012 0.43117223 0.24998399 0.33683056
6.81956322 0.49959166 0.11999231 0.35806576
6.97955298 0.45901516 0.17998847 0.30868380
6.80956386 0.52053963 0.13999103 0.35802759
7.00955105 0.62779067 0.16998911 0.28652350
6.45958628 0.40140599 0.16998911 0.34022567
6.58957795 0.37109094 0.16998911 0.30933233
6.17960421 0.50195533 0.13999103 0.27447496
6.52958180 0.40097497 0.17998847 0.39965305
6.72956899 0.50744335 0.17998847 0.47038104
6.34959332 0.52871150 0.13999103 0.30642735
6.72956899 0.51660935 0.10999296 0.27570137
6.66957283 0.47802987 0.15998975 0.29921324
6.69957091 0.45785632 0.20998655 0.28725214
6.98955234 0.44517169 0.12999167 0.29634213
6.52958180 0.43032886 0.18998783 0.32341475
6.64957411 0.40016807 0.11999231 0.41599823
6.47958500 0.54984143 0.20998655 0.27731137
6.45958628 0.48730936 0.12999167 0.36119158
6.38959076 0.48042442 0.16998911 0.23538997
6.41958884 0.63287064 0.11999231 0.25526366
6.14960613 0.44979814 0.09999360 0.32801078
6.32959460 0.55732761 0.10999296 0.33811620
6.24959973 0.43853294 0.09999360 0.29917193
6.42958820 0.50412193 0.09999360 0.20247077
6.90955746 0.40011867 0.10999296 0.34712837
6.12960741 0.36907198 0.13999103 0.26108750
6.57957859 0.44880345 0.12999167 0.32300184
7.03954913 0.37892702 0.14999039 0.35839783
7.64951007 0.33233534 0.05999616 0.32819001
6.88955874 0.36011457 0.11999231 0.29424521
7.76950238 0.38095370 0.08999424 0.33499030
8.12947933 0.40081709 0.10999296 0.27628707
8.71944154 0.48622624 0.11999231 0.27537598
9.18941144 0.32039974 0.13999103 0.22896625
9.37939927 0.30052254 0.13999103 0.26500171
10.21934547 0.36975597 0.07999488 0.25106336
10.72931281 0.39047952 0.07999488 0.25549982
10.85930449 0.36823235 0.11999231 0.21823587
11.25927887 0.40901330 0.13999103 0.24179856
11.75924685 0.48485327 0.09999360 0.18062292
12.65918921 0.35032814 0.05999616 0.17451491
13.13915847 0.32340766 0.10999296 0.21086546
13.63912645 0.36210485 0.06999552 0.24638510
13.75911876 0.31375035 0.06999552 0.24576953
14.55906753 0.47782768 0.09999360 0.23763996
14.97904063 0.30114972 0.07999488 0.30964480
15.50900668 0.32932486 0.07999488 0.19008505
15.36901565 0.39931242 0.06999552 0.26521174
15.25902269 0.31050434 0.02999808 0.15612611
14.99903935 0.28281375 0.01999872 0.26086082
15.67899580 0.41876753 0.05999616 0.29148025
14.95904191 0.38046694 0.05999616 0.22063796
14.91904447 0.16546271 0.03999744 0.17679711
14.53906881 0.48327216 0.11999231 0.20416169
14.68905920 0.31030503 0.06999552 0.26362220
15.45900989 0.29222436 0.03999744 0.24511136
15.02903742 0.22238194 0.04999680 0.19500278
15.12903102 0.21418316 0.06999552 0.18157702
15.44901053 0.32201713 0.03999744 0.25270990
15.41901245 0.34046899 0.02999808 0.21895024
14.85904831 0.35013095 0.00999936 0.18508539
14.46907329 0.38678450 0.03999744 0.22902845
14.89904575 0.29864761 0.03999744 0.22850734
0.00000000 0.33199929 0.04999680 0.11287794
0.00000000 0.25273219 0.03999744 0.23110599
0.00000000 0.37013441 0.03999744 0.14803247
0.00000000 0.38594123 0.00999936 0.11765457
0.00000000 0.32945859 0.04999680 0.29764962
0.00000000 0.31990944 0.00000000 0.26248352
0.00000000 0.22244285 0.02999808 0.19000124
0.00000000 0.29072963 0.03999744 0.18428707
0.00000000 0.33916407 0.00999936 0.15256749
0.00000000 0.25293597 0.01999872 0.19795738
0.00000000 0.29975784 0.01999872 0.29868368
0.00000000 0.31901111 0.00000000 0.17975486
0.00000000 0.35646404 0.01999872 0.20207070
0.00000000 0.21237891 0.03999744 0.09236959
0.00000000 0.20268353 0.03999744 0.19878859
0.00000000 0.21487585 0.01999872 0.18416898
0.00000000 0.21177254 0.00999936 0.14077735
0.00000000 0.27005037 0.00999936 0.13314044
0.00000000 0.28924455 0.00000000 0.17037049
0.00000000 0.28180084 0.00000000 0.18924635
0.00000000 0.28249252 0.03999744 0.17784941
0.00000000 0.29829135 0.01999872 0.23014997

0.00000000 0.17231391 0.00000000 0.18312597
0.00000000 0.21241126 0.02999808 0.14051242
0.00000000 0.13453473 0.01999872 0.19548248
0.00000000 0.14454405 0.00999936 0.12582685
0.00000000 0.22899604 0.02999808 0.12846159
0.00000000 0.21161343 0.01999872 0.22079420
0.00000000 0.17213578 0.03999744 0.17389037
0.00000000 0.18204309 0.00000000 0.19889666
0.00000000 0.19041142 0.00000000 0.19068770
0.00000000 0.22058197 0.02999808 0.23529341
0.00000000 0.26259527 0.01999872 0.20191494
0.00000000 0.14475774 0.01999872 0.19333838
0.00000000 0.20302114 0.00000000 0.22994762
0.00000000 0.21383111 0.04999680 0.18827435
0.00000000 0.21129217 0.00999936 0.19131516
0.00000000 0.28733098 0.02999808 0.21582143
0.00000000 0.16220968 0.02999808 0.22344103
0.00000000 0.24012884 0.02999808 0.21123686
0.00000000 0.21353898 0.00000000 0.23994062
0.00000000 0.27988191 0.00999936 0.19047002
0.00000000 0.20364992 0.01999872 0.30435206
0.00000000 0.22367985 0.02999808 0.17669550
14.11909570 0.17215230 0.05999616 0.20608323
14.95904191 0.27156083 0.02999808 0.23730375
14.81905087 0.23989873 0.01999872 0.19476604
14.91904447 0.26021461 0.02999808 0.26502518
14.59906496 0.28981004 0.03999744 0.27075110
14.92904383 0.26910923 0.04999680 0.22996834
14.90904511 0.23077718 0.03999744 0.21853547
15.48900796 0.16467993 0.01999872 0.25655912
15.22902462 0.26252259 0.03999744 0.32041323
14.97904063 0.37495873 0.03999744 0.19565661
16.23895993 0.27126419 0.01999872 0.18548741
14.84904895 0.26696149 0.09999360 0.26057463
14.86904767 0.24926653 0.11999231 0.18129678
14.95904191 0.36721334 0.03999744 0.38329135
15.56900284 0.26988208 0.00999936 0.20559368
15.97897658 0.34778952 0.07999488 0.22481589
14.86904767 0.25953957 0.03999744 0.29174710
14.18909122 0.19277758 0.04999680 0.19601972
12.51919817 0.25923056 0.10999296 0.30360371
11.57925838 0.30008733 0.08999424 0.23836359
10.19934676 0.25055443 0.04999680 0.30742539
9.39939799 0.30105446 0.03999744 0.27430073
8.16947676 0.20216116 0.01999872 0.25648187
7.20953825 0.16577998 0.07999488 0.21335856
6.18960357 0.25122864 0.09999360 0.27908759
5.21966569 0.32944152 0.08999424 0.25332897
5.23966441 0.39362939 0.08999424 0.27361061
4.16973294 0.25949428 0.05999616 0.27738297
3.64976624 0.27078005 0.06999552 0.27547744
3.05980403 0.36873827 0.02999808 0.28343481
2.63983092 0.38386562 0.11999231 0.25522546
2.32985078 0.39600444 0.03999744 0.30185648
2.21985782 0.37469564 0.06999552 0.33655146
1.67989241 0.29930020 0.04999680 0.19076134
1.42990842 0.27070947 0.05999616 0.18349098
1.36991226 0.21279772 0.07999488 0.37116881
1.01993468 0.23218486 0.08999424 0.32354230
0.92994044 0.30063923 0.04999680 0.35602454
1.03993339 0.39956568 0.08999424 0.23174834
0.88994300 0.25186441 0.09999360 0.36476291
0.99993596 0.28232135 0.03999744 0.33548690
0.95993852 0.39846818 0.06999552 0.25512535
1.01993468 0.30033997 0.06999552 0.25326484
0.98993660 0.47728812 0.06999552 0.26920458
1.06993147 0.35634841 0.07999488 0.24323599
0.94993916 0.31923953 0.15998975 0.22126177
0.97993724 0.30925338 0.13999103 0.23567666
1.02993404 0.31970680 0.05999616 0.35330086
0.99993596 0.30046240 0.07999488 0.44366653
1.01993468 0.37787951 0.13999103 0.25787283
1.13992699 0.50232727 0.07999488 0.37628649
1.04993275 0.33123281 0.01999872 0.32908067
1.05993211 0.38790072 0.08999424 0.33460858
1.16992507 0.35013192 0.06999552 0.38335150
0.98993660 0.42843123 0.09999360 0.30524879
1.00993532 0.35931637 0.10999296 0.32918330
0.98993660 0.34961641 0.08999424 0.31341356
1.12992763 0.34921281 0.10999296 0.33387097
1.11992827 0.39747215 0.10999296 0.26056238
0.70995453 0.49548874 0.03999744 0.39878875
1.22992123 0.23322290 0.11999231 0.42412509
1.01993468 0.29246960 0.12999167 0.32150164
1.17992443 0.36800884 0.07999488 0.41009614
1.07993083 0.44523926 0.06999552 0.37584538
1.10992891 0.44711555 0.02999808 0.33076801
0.96993788 0.54853473 0.09999360 0.35969835
1.08993019 0.45828875 0.11999231 0.42085166
0.98993660 0.45838028 0.20998655 0.42469123
1.08993019 0.44870578 0.08999424 0.43684004
1.04993275 0.46818945 0.03999744 0.35155280
1.13992699 0.33957714 0.07999488 0.34166960
1.14992635 0.40035209 0.03999744 0.41267969
1.21992187 0.35728802 0.09999360 0.44478165
1.18992379 0.40996325 0.03999744 0.36336146
1.19992315 0.41754306 0.07999488 0.39593339
1.19992315 0.32144043 0.11999231 0.36941109
1.28991738 0.38827986 0.08999424 0.38452486
0.97993724 0.39020334 0.09999360 0.45654732
1.06993147 0.50743544 0.09999360 0.32431965
1.21992187 0.41970959 0.09999360 0.45075318
0.96993788 0.44783923 0.15998975 0.37992263
1.22992123 0.44746691 0.07999488 0.42092635
1.06993147 0.33172499 0.08999424 0.35714107
1.07993083 0.39205823 0.11999231 0.42860132
